Username,Address,Rating,Comment
ThePearss,White Sand Dunes,3,"Great views but lots of rubbish Great views across the dunes and to the harbour but lots of rubbish unfortunately. However, on the fun side you can pay to rent a plastic tabogan to slide down the dune."
Brent W,White Sand Dunes,3,"Nothing special, a big expanse of white sand dunes, you can hire a quad bike for 650000d for 30mins."
PJD65,White Sand Dunes,3,"Good Fun for a Short Period We were taken here by some local colleagues and hired a quad bike to drive around on. The guides are like a bunch of unruly teenagers but they are harmless!! Overall an ok stop off for an hour or so but I wouldn’t make a special effort to visit it. Saying that, the sunset was good!!!"
KayCooper,White Sand Dunes,3,"My husband and i did the half day sunrise sand dune tour which included the white sand dunes for sunrise, the red sand dunes, a fishing village and the fairy stream. We travelled by air conditioned private car which was fab and our tour guide was very knowledgable. Caution for those who love their bed, this trip requires you to get up early - we were picked up from our hotel at 4.30am, however i recommend the sunrise to the sunset as the temperature in the afternoon would be unbearable! We arrived at the white sand dunes not really knowing what was happening. We were ushered on to an ATV and taken to the top of a sand dune where lots of other people were waiting. We watched the sunrise whilst trying to dodge peoples photos and trying to figure out how we were getting down - we were literally dropped off and the ATV man just left! Whilst on the dune, the sunrise was beautofil, but one of the ATV drivers was an absolute creep. He started to take photos of young womens breasts on his phone and calling his friends to take a look. One young lady caught him and asked him to delete the photo - he said he would but failed to, it took her a good 5 minutes and standing over him to make sure he deleted it. It was very unprofessional and very uncomfortable to see. This really soured the mood for us and we didnt really enjoy the rest.of the experience. We were finally collected by an ATV driver and taken for a spin - our driver was very good and took us to a few dunes where nobody else had stopped but we did see plastic bottles in quite a few places which was so sad to see. He even offered to let us drive which was fun. It was all over in a matter of 30 minutes and althought the sunrise was pretty, and the ATVs were fun, the creepy driver really did ruin it. Women please be careful when going and be aware of men taking unwanted photos!"
Yoky_Jung,White Sand Dunes,3,Panoramic white sand dune view is very stunning. Although very hot and sunny weather bur it still a memorable place. However the management of jeep over there is very terrible; the drivers negotiate for higher (than usaul) rental fee.ATV seem to be more exciting but come with very high price.
Chuie P,White Sand Dunes,3,"the experience is so-so although the place is nice, clean compared to most tourist attractions in Vietnam. 1.jeeps used to pick up passengers have no suspension and backseats get all the smoke. As they are only allowed in parking areas, there should be otehr means/better transpo option 2. atv was nice but expensive. Just going up the dunes and a half round and a few minutes of riding cost more than the jeep hired for 4hrs The mini lake with lotuses was a nice unexpected thing"
Purma,White Sand Dunes,3,The dunes are beautiful but I was not that happy about all those noisy vechiles driving around. On the other hand I understand that walking in the sand is also challenging
Space Bear,White Sand Dunes,3,"Enormous. Good to come once. Good place to see the sunrise. But you need to get up pretty early like 3am in the morning to get here. No one speak English here so it’s quite difficult to communicate with the local especially when you hv to pay for the ATV. They cost us about 200,000 vietnam dollar per person for round trip. I don’t suggest anyone to walk up to the dune. So, you should pay for the ATV. This place is nice for photograph. And it’s cold in the morning too."
Siem,White Sand Dunes,3,"Smaller than expected. If you are in Mui ne, I would go there. But if you are in doubt about Mui ne in general, you could skip it I would say. However, interesting to see the variety of landscapes Vietnam offers"
Geordie M,White Sand Dunes,3,"Jeep out there was good. Picked up at 4.30am. Once arrived, another group charged $1M VND for ride in 4wd out onto the dunes. Didn't see that coming. Disappointing result. If you've seen a sunrise and sand dunes before then don't bother. Fishing village on the way back was worth the trip in our opinion. The red sand dunes look more impressive at sunset"
Jan F,White Sand Dunes,3,"we started our tour with picnic jeep tours thinking we would ride the same jeep up the dunes, big surprise not only was the front seat of our jeep to small to hold my 6 foot 3 inch frame my knees rubbed on the dash most of the way to the dunes, we got to the dunes and surprise you either rode two or three on the back of a quad runner or rode in a dune buggy to go up the dunes and of course there was additional charges for either the quad runners or the buggies. We got to the top of the dunes and they had hard plastic sheets to slide down dunes that were at 45 degrees but to get back up you had to use a rope and climb the dunes, not for this 70 year old! A short ride back down the dunes with a little bit of angle driving and small hill and the trip was done."
naomholaf,White Sand Dunes,3,"Nice place,to visit but it is now a tourist trap. The price to hire the jeeps or SUV to go to the top of the dunes was very excessive !! We walked instead and had great fun and got some amazing photos !!"
AndreaGambadoro,White Sand Dunes,3,"Bit of a tourist trap They are ok. A bit of a tourist trap. First they are quite small. Second you go there on tour and once there they tell you you need to pay more to get a car to bring you at the top. Whatever. I walked. Problem is that tour don’t give you much time to visit so it’s a bit of a rush. Bit overrated. Sunrise was fine. The dune it self , when you find a quiet place, are nice. Just a continuous noise of the engine of the people brought up at the top."
Lorenzo C,White Sand Dunes,3,"Nice dunes, but the traffic and highway on the dunes is really disturbing. Watch out the police, they fine tourists on the way to the Dunes."
Sharon Ho,White Sand Dunes,3,"Check the weather before coming Join the tour and book via your hotel reception. Mui Ne Victory Guesthouse is highly recommended for return bus booking 120,000 per person for sleeper bus and the dunes tour at 120,000 dong per person You can walk up there and return in 40 minutes. The bungee cost approx 250,000 per person Its quite a scam considering if say sunrise is at 6.15 am you need to leave the place by 6am. The view is better than the red dunes.. White dunes are better for sunrise, red dunes are better for sunset. Be careful not to get fleece. The tour driver was great just not the management of the dunes people. Pick up time from hotel is at 4.30am. The fishing village and fairy stream are so so too. Take the time and have cheap breakfast along the roadside."
Koltrip,White Sand Dunes,3,Went by motorbike to the dunes. Is it worth it.. Well. Don't know. But we did and we rented the 4 wheel bike as well. A little dangerous to do because it is difficult to see clearly in the white sand. On our way back the police stopped us. We did not have international license. They told us to buy 1 million vnd to let us go. Not good experience. It was very clear that they were looking for money.
Drcmclennan,White Sand Dunes,3,This is a definite must do in mui ne. Great view but we felt we were duped. We bought tickets one a 4 spot tour which included white sand. When we arrived we were told we needed to pay an additional 500 000 dong by the people at the dunes or we would miss the sunrise. If you go just get there early enough it's not a crazy far walk in at all ! Also the police will demand all your dong if your scootering in mui ne.. Just a heads up
duffwiz,White Sand Dunes,3,"Nice sunset but expensive jeep ride Everything is great about the place, the sand dunes, the slide board, the sunset. My family love it especially the little ones. On a downside, the expensive charge for a 2-way up the sand dunes is a turn off."
Gitai S,White Sand Dunes,3,got there early morning . for a moment i thought it is paradise. great sand dunes... motorbikes and jeeps... and a nice resting place. turns out you pay lots of money for 20 minutes on a bike + driver. jeep tour is also short and only stops at 2 spots for pics. can sand board as well but have to walk a long way. no help to get there from the crew. a little disapointed . still... the dunes are realy nice.
Netta_Koo,White Sand Dunes,3,"If you've never seen dunes before.. The white dunes are definitely better than the red ones, but nothing spectacular. If you've seen dunes somewhere else you can easily skip this. There's a gang of young men running the business of driving tourist up the dunes with either a jeep or an ATV and they are everything but friendly or kind. Rather rude and intimidating."
Hera L,White Sand Dunes,3,Nice to watch sunrise Along with hundreds of other tourists viving for a piece of the sand dune looking for that perfect selfie. ATVs waiting at the entrance to take tourists up the dunes but can easily walk to the top of the dunes within 20-30 minutes....just bring a flashlight. Unfortunately the dunes are not respected by tourists judging by all the garbage left and wonder what the ATVs impact to the environmental. Know it's not positive back in Canada.
swarn,White Sand Dunes,3,"Its mainly an outdoor activity. Sight seeing ( sunrise or sunset) ATV riding.To enjoy the activity its suggested that you a lot at-least 3 hours of your time. Bring drinks, ride the ATV ( hire or better yet if you have one bring it and its a good transpo to go around too) Must have: suncreams, water, bring extra clothing incase you need to change shirt after the activity"
Siva S,White Sand Dunes,3,"Good but not reasonable price We went there with lovely friends and decide to took 1 Jeep Car cost 450000 dong per pac then driver took us around feel like roller coaster but safe anywhere with professional driver , i guess haha it’s quite non reasonable price for a few hour for this cost overall good but not reasonable price"
Lex,White Sand Dunes,3,"The sand dunes themselves were beautiful, I couldn’t fault them. However the whole time we were there it felt like a tourist money grab. We paid $30aud to get driven on ATV to the top of the sand dunes but they just dropped us off and drove away. But of a rip off but it was a lovely sight."
_juleeeeeees,White Sand Dunes,3,"We booked a tour for about 5$ to get there. First we were 6 people in a Jeep for 5. Than we already have to pay there the entrance - just to see the dunes. There we wanted to rent a quad , but they wanted 650 000 dong for each person & the guide is also riding with you. So don’t book a tour. Drive there with taxi & pay the entrance - walk through the dunes & be happy to see some sand dunes in Vietnam."
Cain R,White Sand Dunes,3,Once. You get here they will ask you 500000vnd for transport to the sand dunes. Don't. Just come early and walk that 30 minutes. If you don't care about the budget just pay them the money. Otherwise use your feed or haggle the price. It's quite small so it's not worth the ride in my opinion.
Aline H,White Sand Dunes,3,Nice but nothing extraordinary. Like most things we saw here it was nice but not extraordinary. We got ripped off with renting a quad that ended up not working and had to walk back to our Jeep. They obviously didn’t want to reimburse anything. Don’t bother renting a quad as the dunes are probably about 20 mins walk.
Jayanth K,White Sand Dunes,3,A bit underwhelming and pricey We found it quite underwhelming and the USD 50 was quite unnecessary to be fair. Unfortunately there is precious little you can otherwise do in Mui Ne.
Jenny D,White Sand Dunes,3,"Beautiful sand dunes - quad bikes a tourist rip off The sand dunes themselves were stunning. Although there were a lot of tourists there so not easy to get pictures without random heads in the background! Despite leaving our hotel at 4am, we still missed the actual sun rising (the main reason the trip was booked in the first place), so get there early!! On arrival there were quad bikes to take you up the sand dunes for the views. It was a LONG way up the sand dune and as the sun was already up we really felt that we HAD to go on the quad bike. We were told that on the bikes we would have 40 minutes. It cost approx £20, which was almost as much as our entire days trip! The ride up the sand dune was great fun and we took the quad back down the dunes at speed which was exhilarating. Unfortunately I would say that in total though we were only on the bike for max 10 minutes so left a bitter taste as did feel ripped off, despite enjoying the experience."
PrimroseChris,White Sand Dunes,3,"Went in a Jeep, cowboy driver😳, Good value, except extra charge to go up on the white sands on a quad or another Jeep, we did not. Rest of afternoon was interesting. We enjoyed it"
Adam F,White Sand Dunes,3,"Unfortunately when we visited it started to rain so didn't stay long. Was a bit disappointed by the locals who ""run"" It, ie. Rubbish everywhere."
Chris L,White Sand Dunes,3,"Once you’ve seen 1 sand dune you’ve seen them all. We did a tour with Mui Ne tourist in Mui Ne, whilst the tour itself was enjoyable we almost missed sunrise as we were picked up late, despite it clearly saying on the booking we had to be outside the hotel at 4:30 am or they would go without us the “jeep” that was actually just someone’s car didn’t arrive to get us until 5am meaning we arrived just after the sun had started coming up which was disappointing as the entire reason we booked the tour was to be there as it went from dark to light and to see the sun rise. When we got there everyone else had arrived in awesome 4x4 classic jeeps which would of added to the experience."
Jørgen S,White Sand Dunes,3,"Nice view, but expencive Nice view from the top, but if you want transport it’s gonna cost you. We paid more for 60 sec of atv-transport than a whole day of jeep-rental with driver."
Giuseppe,White Sand Dunes,3,Not as cool as you imagine Too touristy and noisy with people trying to oversell you Safari or quad rides for crazy prices. If you have already been in Dubai desert than you won't bè excited about It. BE AWARE: there are many stories of tourists stopped and asked for money by the local police men. Wear your helmet ALWAYS while driving the motobike and avoid senseless expensive tours by jeep sold by the structures at extremely high rates. 75k is the cost for a scooter per day. Up to you!
Dave W,White Sand Dunes,3,Worth a visit as part of the daily tour to see the sunrise. When you get there you can get a ride to the highest dune for 200k and buy food and drinks. Not necessary to go to the top to see a great sunrise and take some cool pictures but view is probably better. Just wasn’t blown away by the experience.
Morningside4170,White Sand Dunes,3,"Get a tour out here, shouldn't cost more than 100k VND to get this , Red dunes and Fairy Stream. You can hire a quad for 200k a person to go to the top , it took me 20 minutes to get there. It is hard yakka but i enjoyed the exercise."
Arram K,White Sand Dunes,3,"Went in the afternoon. Was part of jeep tour we booked. $20 per person for the atv ride was a little disappointing, just a 3 mins ride to the top, some photo time, and then a ride down. Spent probably 10mins at the actual dunes, found the red dunes much better, I think mainly because we didnt feel so ripped off"
KellieMelbourne,White Sand Dunes,3,Did the sand dunes as part of a 4 in one trip from Mu Nei. They are quiet amazing we paid 600 VD for a atv trip to the top of the dunes. It was scary as all get up! My son and husband loved it. I am sure it breaches all kinds of safety regulations.
Stefbenzach,White Sand Dunes,3,"I joined the local tour and went this desert with my friend yesterday. We both felt very disappointed since we counld not see the sunrise because of windy weather. You must paid around US14 to rent KTV to go to the upper part of desert to see the sunrise. Honestly, the KTV is not safe and teenage driver drove very fast and unsafe."
Mikaket,White Sand Dunes,3,"Great view, along with 4w noise The dunes are beautiful and catching the sunrise is defintetly a nice moment. The place is of great fun if you like riding a quad or a 4w car in the sand. If you hate it or are allergic to the continuous engine noise, consider it twice prior to go there!"
Lilly W,White Sand Dunes,3,"Beautiful but a rip off The sand dunes are absolutely stunning and you should definitely go see them, however once there your tour guide will drop you at what I can only describe as a car/quad bike workshop. Once at the workshop you are approached and told your options of getting to the dunes (this is not included on the tour or in the price). You can go on your own quad, on the back of a guides or in a 4x4 it is expensive and they only take you to one sand dune and back. It's a massive rip off (200,000 - 350,000 VND) but unfortunately probably too far to walk so choose what's best for you. Just thought I'd warn so you had enough money etc on the day :)"
LarsPenti,White Sand Dunes,3,"Very nice, but crowded We came here around 8 am. Already a lot of people there in ATVs and 4x4 which actually disturbs the beauty of the sand dunes. But we went to the smaller dune at the small lake, less people and cars there, so still nice view. Very hot, take strong sunscreen and a hat/ cap. 15k entry fee and 5k for parking (motorbike)."
Alaskafatboy,White Sand Dunes,3,You can take a tour or just jump in a taxi and they will take you there. right on the main road. you can walk up the dunes with hundreds of others
Kurstinoh,White Sand Dunes,3,"The white dunes are beautiful. More beautiful than the red ones. But it’s way too expensive to go up. When you want to take the squad to the top, costs are 400K (incl driver) for 2 persons. The ride is not more than 2-3 minutes. Feeling a bit ripped off here."
Ieva R,White Sand Dunes,3,"Nice views but very commercialised I wouldn't suggest going on a sunrise tour here, because as it turns out pretty much all tours miss the sunrise and you will have gotten up super early but arrive when the light is out already. You might have seen videos of people sand surfing, but it really isn't that great at all from what I saw. 2 out of 4 people I saw broke their ""boards"" (which are just made out of thin, soft plastic) on their way down but all four ended up with sand everywhere and couldn't open their eyes the entire time. When you are at the dunes, most people rent either a truck or a foursheelbike to get to the top but both of those options are very expensive for what it is and we just walked it and saw the same. It's impressive to see these mountains of sand in the middle of lush greens but if you are tight on time I'd leave this out."
Victoria C,White Sand Dunes,3,"Beautiful by the sunset! I was there on the sunset and it was really beautiful. To ride a fourwheelbike you need to pay 200 000 dong, not worth it. Take a car and pay half the price instead!"
Ivan W,White Sand Dunes,3,"Quad ride on the white sand dunes. The sand dunes were cool & the quad riding was fun. We negotiated a price to drive our selfs on two separate ones. However its better to let them drive, because they do it every day & know the terrain better. Also Its just as fun to pile 2 or 3 persons on one."
trailrunner77,White Sand Dunes,3,"Interesting view if you're a city dweller Visited White Dunes on morning of 8 Jan 2018. I came here early so that it still was cooling and light was good for photography. I paid VND200K for what was presented to me to be a 40min ride around the entire venue. What they would do is to drive you to various vantage locations within the Sand Dunes for photography, making a short 5-10min stop at each point. I would have enjoyed it better if I got that experience. Instead, my ATV driver dropped me at the first stop and drove off, leaving me stranded. I then had to call the number on the receipt to get another deiver to pick me. Thinking he would drive me to the next location, instead he drove me back to the reception, thus ending my visit. I would suggest not taking the ATV and walk. It can be strenous, but an hour & a half would have you cover the entire place on foot. Otherwise, make sure it is well communicated that your ATV driver stays with you throughout your visit."
Stewart,White Sand Dunes,3,"Went for 0600 but with overcast other than white sand, not much to see. Should have arrived earlier! The dunes were already covered with tourists and the parking lot was filled with jeeps. At the entrance to the start of the sand was 20-30 quads with engines running which certainly spoiled serenity of nature. O yes they charge extra to drive you to some dune at very high rates of speed. Walking was difficult so if you have issues walking the quad squad is necessary. Going up and back I saw the typical garbage that is being left by tourists - very disappointing but a way tourists and local greed spoils our beautiful nature. This is certainly a must see if you haven’t been on sand dunes before. But if you have seen one you have seen them all..."
DurstDan,White Sand Dunes,3,"It‘s a really nice place. But it‘s a shame that they offer the quad bikes to go right into the sanddunes. First of all the noise of them are so high, second nearly just russian drive the bikes as crazy ...... . And also all the lost items as caps, this breathing masks and and and they just let them in the sand. It‘s not that worse at the moment, but nobody care... The dunes are pretty and there is a restaurant where you can eat and buy some water etc.. very very friendly people.. 😂 no not really"
Markcviet,White Sand Dunes,3,"Atmosphere spoilt by vehicles If you want a fast ride up and down the dunes, this is the place to go. We preferred to venture out on foot and savor the time and effort it took to climb to the top of one of the ridges. The opportunities for appreciating the expanses of white sand and enjoying the view from on high are limited, however, by the whine of engines and the screams of thrill seekers."
Aydar A,White Sand Dunes,3,"We paid 6USD to get a jeep that would take us to the white dunes but upon arrival we were told to pay another 8.80 USD in order to reach the sunrise view spot on quad bikes (something that the agency Van Phong Du Lich we booked trip from didn't inform us beforehand). So there was no choice but to pay the quad boys though later on we found out that we could actually walk to the spot (it was probably some 1000 m away but in the morning dusk we couldn't see anything and we were kinda perplexed by this sudden twist in our trip). The spot was of course swarming with tourists, the skies were partially overcast and the dunes themselves do not impress much. It was all right to have a look at them but paying for quads was a bit too much and the fact that we were not informed about it and that the spot was at walking distance spoiled the mood."
thomasmuler,White Sand Dunes,3,the sanddune very nice but every where tou must pay for the bike is cost 600.000 / 20 .to much and the people thet want to tip
Daria P,White Sand Dunes,3,"To visit it in the late evening was not a good idea :) It was dark, nothing to see, 25 min from Mui Ne by taxi approx. But I would like to see it in the morning."
Nancy N,White Sand Dunes,3,A must see in Mui Ne but beware of the scam of that motor vehicle We- the family of 2 adults and 2 kids rent a jeep car from my hotel to visit this one and fairy stream. The jeep cost very fair price ( 25$/ jeep/ 4 hours).But the price for by ATV is 1000 000vnd (50usd) for 30 minutes is crazy expensive. I went there to see the sunset and it was truly awesome experience! You should bargain the price if you go to the top by motor vehicle.
Ignatz Carthesian,White Sand Dunes,3,"The white sand-dunes would be a really nice spot, if not a horde of btw. overprised quads would ruine the scenery. It is loud (because of all the quads and chinese tourists) and there is garbidge every were. You have to pay a small fee of 15.000 (€0,50) at the entrance and for parking your bike. Dont go by one of these overpriced (€25/person!) cheep-transfers - take a scooter! You get them for about 150.000 (€5,60) day..."
Cuido87,White Sand Dunes,3,"I recomend to book a jeep tour as it only costs around 100000 vnd. I rented a scooter but as the costline road is controlled by crooked cops i took a longer, inland road. At the gate you have to buy a ticket 15000 and scooter parking 5000. Then you can walk the tunes. With a jeep tour you can take the scenic coastline road and ride on the tunes. Sad to see carbage on the dunes. Around 12am it wasnt crowded."
milka_yk,White Sand Dunes,3,"I personally prefer the red one The white sand dune was surprisingly disappointed. Since the powder was not that great and there were too many marks of the vehicles' tires running around on the sand. It's just worth a quick visit, in my opinion. And btw beware of the scam of that motor vehicle. They always lied about the price at the beginning. I ended up paying 10 times. Avoid it at all cost! Just take a walk. It wasn't that far anyway"
WanderFarWonderMore,White Sand Dunes,3,Visit this place if you've got nothing else to do.. Great for photo taking and getting yourself dirty. Go off the beaten track far away from the city to have more privacy and less children running around. Make sure your vehicle won't get stuck!
Scarlip,White Sand Dunes,3,"The sand dunes are a must see, very beautiful, that’s about all I can say, I can only compliment the dunes, the four wheelers are over priced USD$30 for 20 minutes, the drivers are very detached and borderline unfriendly, seeing so much trash once you got up high on the dunes is unacceptable, plastic bottles and whatever else you can think of, it would take them 30 minutes a day to keep the place clean. It’s a shame, the dunes would be A+ if the people in charge would get their act together. And that’s a big if. The dunes are worth seeing, bring along your patience."
Suwan H,White Sand Dunes,3,그러나 발가락 사이 모래알들이 따스하던 곳.. A place where endless desert spreads .. It was a very hot place .. But where the sand between the toes was warm ...
Buck C,White Sand Dunes,3,"Driving yourself to the dunes is not recommended. Traffic cops wait on the road to the desert and extort passing tourists. The attending officer accused us of driving over the speed limit, stating that for non - Vietnamese drivers it is 40. Obviously trumped up bs. He charged us some 2.5 million dong but was happy to take whatever cash we had in our wallet then let us go. If you're driving yourself to the dunes I'd advise not carrying large amounts of cash in your purse. These guys are simply after a quick bribe. Apart from this inconvenience, the coastal drive to the dunes is incredible and the very pretty. Entrance is 15,000 dong followed by 5,000 for parking. Renting ATVs is very expensive: 600,000 for a measly 20 minutes. With that said it still fun. Sandboarding is overpriced: we thought the guy was charging us 5,000 to slide down the dune on a piece of plastic but when it came time to pay he insisted on 50,000! Complete rip off. The dunes themselves are enchanting and like no other place in SE Asia, though the area is a complete tourist trap. If you don't mind burning cash at western levels go ahead. If not I'd stick to the red dunes."
Jenni M,White Sand Dunes,3,"Something you should see First time in any dunes. Really expensive to get a buggyride etc to the top of the dunes... They really know how to screw you there, but the area is so huge that I wouldn't recommend to walk up the dunes, unless you have a lot of time and are in a very good shape. Fun ride a nice views."
Simone B,White Sand Dunes,3,"Went early for the sunrise-tour, but due to the weather we didn't see anything, thought we were going to sand-surf as well, but didn't do that either.. Passed by the dunes in better weather later on though, looked a lot prettier with sun and blue skies!"
Stephen2502,White Sand Dunes,3,Much bigger than Red Sand Dunes but unfortunately quite a lot of ATVs & jeeps zipping around. We were taken by ATV up to the top of the dunes by the driver. Just wondering how safe this place is as there is not fixed route & those who are unfamiliar riding on the terrain may not be aware of the dangers of accident if the vehicle tumbles over the dunes.
coutinho404,White Sand Dunes,3,im here with my friend for half day tour in mui ne. so many coat bike here and you pay alot of money for this
Rosie,White Sand Dunes,3,Very sunny and hot out there. I rented the motor with drivers 400.000d for 30' but i just take some pictures and then go down because sunny too hot.
James J,White Sand Dunes,3,"All tours include the white sand dunes and offer transport here. Unfortunately the sand dunes are overrun with tourists being driven around on quadbikes and 4x4s. Therefore it is quite noisy and a trip on the quads costs quite a lot for only 20min. I didn't enjoy theses dunes so much, but they are definitely very majestic! The red dunes were much better!"
SingaporeCouple,White Sand Dunes,3,"Pretty place for photography U'll need to ride on ATV and pay 200,000 dong per pax which i find it too expensive to go & fro the middle part of the sand dunes."
Jenni-Lynne G,White Sand Dunes,3,It was a fun experience but I found the hire of quad bikes rather pricey. We walked the dunes. They are relatively well looked after although people did leave some litter on the dunes. Be sure to use sun block it was very hot even at 9am.
hotshowbag,White Sand Dunes,3,Fun to see but not a must see for me.We had a awesome quad ride and some good fun and photos.Bit of a hectic crazy place.
xLaLindax,White Sand Dunes,3,"Little bit too noisy and crowded We booked a private tour with a guide who dropped us there. You can borrow Squads (which we didn't, because they are quite expensive for a short time - around 40$ for 25 minutes) some of them you can drive alone but on the big and fast ones you'll have a driver next to you. You can easily walk to the top and have a nice view over the landscape, but the squads make a lot of noise and are a little bit ruthless on the people who walk. Furthermore, It is a little bit dirty but not as dirty as the red dunes! Still we had fun, because a friend brought his drone and we took some great shots."
Martin D,White Sand Dunes,3,"Wind + sand = not fun Was very windy when we went, the sand was unrelenting, I swear I still have sand on me today. If you pay for the 4x4 or dune buggy then it's worth going but to just walk around probs just go to the red sand dunes there closer and basically the same thing. Also we rode motorcycles up there, be careful the police set up road blocks on the road up there. So be ready to pay the fine....."
rwhiteplains N,White Sand Dunes,3,"It's okay. The RAV rides seemed a little overpriced based on the standard living over there, but it's a tourist attraction..."
Thant A,White Sand Dunes,3,"It's my first time and really excited,a good place to take photos..i want to recommend the white sand dune more than red one..when the wind blow,it carries a lot of sand and hit my face and body as well..feel pain and itchy..so mind on me 😣"
Filip E,White Sand Dunes,3,"Tbh i wasn't that impressed. In reality, it's just sand. Be sure not to rent a sandslide, you will be disappointed. And also. If you don't have a international drivers lisence and plan on renting a scooter to go there. Think again. We were stopped twice by police officers claiming we were driving way above the speed limit and we had to pay them off a bit."
Petr J,White Sand Dunes,3,"Yes, white dunes are nice, but there are a lot of mess and the company which provides jeep for 1 hour is terrible. It is just 5 min riding to place where you have to do photos..."
MR_alien,White Sand Dunes,3,"Commercialized, overcrowded but still part of the tour This place is way crowded compared to the red sand dunes and i dnt mean in terms of visitors this places is filled with kids selling sliding carpets and adults selling foods not much interesting things to visit here as compared to red sand dunes people came here to slide down the sand only and you've to purchased those carpets from them 1st not recommended to come here but its part of the sand dunes tour"
Van Phong,White Sand Dunes,3,"It's nice but Expensive service and short time we have checked in here with group of 6 in May. white sand dunes are really beautiful but not much place for taking picture, also the service here is very expensive, 600.000 vnd for a Zip car hiring in 15 minute hiring and you control it by yourself. i advice you should get it for hire and they have their driver take you in the white sand dunes."
IQTraveller,White Sand Dunes,3,"This place is bigger, better for photo as compared to the red dune but it's much further. I thought unless you never seen or experienced a dune there is not much about it. There is no activity individual can participate. The place is rather disorganised and you see foot prints n track marks all over."
Roland W,White Sand Dunes,3,"A desert in Vietnam (Part 1) Nobody knows that there are desert-like sand dunes in Vietnam. If you have seen sand dunes, than it's not a ""must-see"", but if you stay in Mu Niet /Phan Tiet, you should go to the dunes. If you don't find it to odd to ride around in the sanddunes via quad... Have fun."
tulip060606,White Sand Dunes,3,"Corrupt Police Officer On the main road to the White Sand Dunes we were pulled over by a police officer, who was sitting with a group of other officers on the side of the road. They asked to see an International Drivers Permit, which we didn't have, we only had a British permit. Because of this, he said we needed to pay him 1 million dong (equivalent 50 USD!!!). We pretended not to understand....explained we only have the bike for 1 afternoon etc, but to no avail. I've read that if you refuse to pay the first price they will often increase it, especially if other officers get involved (so they all get a slice of the pie!) so we very begrudgingly paid up. This was obviously absolutely gutting. We are backpackers on a budget and to be honest, if it has just been 100,000 dong I wouldnt have been bothered....but 1 million seemed pretty mean. Perhaps we were naive in not obtaining an IDP...but from everything we'd read it is rare to get stopped. Also, I think if we had produced one, the officer would have just said we were speeding. He would have got his money one way or the other. So, if you want to go to the White Dunes, I would strongly suggest booking a tour. The White Dunes themselves...they were nice but I wouldn't say they were stunning. And the fact it had cost us in excess of 1 million dong to get there, we kind of wished we hadn't bothered! Live and learn. Good luck!"
Eva-Quirinius,White Sand Dunes,3,"Nice dunes, but honestly not very impressive compared to for instance Whitsunday Island. Even the Dutch dunes may be better, and at least don't have idiot quad riders racing by visitors on foot at a meter's distance."
Alisa,White Sand Dunes,3,"Too crowded, too many cars, not private anymore You don't have to get the people there to drive you, you can walk up the sand dunes by yourself, which is actually much nicer. Unfortunately the sound of the machine steals parts of the romantic atmosphere. Furthermore you're not alone there anymore. It's a huge tourist place. Don't be disappointed."
John2321489,White Sand Dunes,3,"As we noticed how little there is to see in Mui Ne, we booked a tour at our hotel. For 20 USD we would get to see four sights with a private jeep. For three people this felt somewhat reasonable. White Sand Dunes was one of the four sights. Our driver dropped us off far from the sand dunes. Here we were asked to pay 500k VND (~25 USD) for 20 minutes use of a buggy. So more than we paid for our tour for the day for just one person. The other option was a jeep that would drive us a couple minutes to the dunes for 150k VND per person, so they asked for 450k VND for the three of us. We said we can walk, and eventually managed to drop the price to 300k. The third option would have been to walk, but it's quite a distance in the sun. The dunes are a nice sight. Walking barefoot on top of them is a relaxing experience. It's a shame the experience is ruined by the aforementioned extortion. When tourists' only option is to walk quite a bit in soft sand, in hot weather, paying for a ride to the dunes becomes an entrance fee. Had it not been for this, I would rate it higher."
1r0b,White Sand Dunes,3,Well this is cool to behold. But hardly required paying the money to get taking up on a jeep of atv. Do yourself a favour and walk. It's a drive out of town. That was part of the joy frankly.
RostrevorEB,White Sand Dunes,3,"The White Dunes are some 30 kms or so North of Mui Ne. We rented a jeep and driver at very reasonable cost to travel along the scenic coastal route to the White Dunes, but felt somewhat trapped on arrival, when we found that to access the Dunes we would have to leave our jeep, and pay for a local vehicle to gain entry. This cost was larger than that for our jeep, although the distance travelled was relatively neglegible. The White Dunes present quite good photographic opportunity. The coastal trip in the jeep trip itself was most enjoyable. However the Red Dunes are much closer to the Mui Ne hotel strip, and access is free!"
peapeaShrewsbury,White Sand Dunes,3,"It's a sand dune, with trash and noise The dunes are nice, but the noise of the quads and the plastic trash everywhere make it depressing, so it's a nice walk if you are fit, or you have to pay again for a jeep or quad, but the bottle tops, empty bottles, and no effort to clean anything up, spoilt it all, not to mention the crazy whining noise of the quads ."
Kruzon,White Sand Dunes,3,The sand isn't white it's a light brown but white compared to the surrounding red and dark sands. I suggest you consider paying the a 20 minute ride by quad or jeep. There is not many dunes here so it can be walked.
Berniece T,White Sand Dunes,3,"If you are an ATV rider, this is the perfect attraction for you. I was with friends so really didn't care for this. My young male friends had no problem. They enjoyed it."
