Username,Address,Rating,Comment
lilybt,Temple Of Literature,4,"It is close to the Ho Chi Minh Mausoleum, and it seemed on the map to be quite a walk. This is because the entrance gate is on the opposite south side. As the name suggests, it was established as a Confucius Mausoleum and then served as a ""Kokugakudo"" (literally, school of state) to educate the royal family. Upon entering, you will find five sets of gardens, each with a vertical building, divided by a distinctive gate. One of them, the Kuiwenkaku, is depicted on the 100,000 VND note."
Adventure05703998509,Temple Of Literature,4,"The setting and buildings are nice and change from other buildings in Hanoi but you will find much better and more complete elsewhere in Vietnam, for example in Hue. However, it is a good introduction to Confucianists and examinations."
Tracey K,Temple Of Literature,4,"This is worth a visit if you are staying in Hanoi for a day or two. Behind the walls on a frantic noisy city is this historical attraction. Audio is offered. You can wander at your leisure with a small map (available once you’ve entered). It has some lovely tranquil gardens, stone carvings, ancient architecture and areas for reflection. There is the temple and huge gong so plenty of photo opportunities. Beside the toilets is a small air conditioned coffeehouse. Also sells food and ice lollies. There is an upmarket quality temple shop near exit as well as several reasonably priced souvenir stalls in the middle of the temple’s main square. Better than those at entrance."
Katrin K,Temple Of Literature,4,"A very nice, well-kept complex that offers some peace and quiet amidst the hustle and bustle of Hanoi. A visit to relax is worthwhile."
Emily Y,Temple Of Literature,4,We like this place in Hanoi because not too noisy. It’s bush with lots of school kids but we like the nice buildings and the trees. It’s an old place and the culture is good. Some nice music is also playing and the fish ponds are beautiful. You should see this place if you choose to go to Hanoi.
SB01,Temple Of Literature,4,"Just outside the old town, this is worth a visit just to escape the madness of Hanoi for an hour or so. Once you've paid your entry you progress through a series of courtyards to the main temple buildings. When we went there were several schools also visiting (the children were keen to practice their English with us), possibly making it even more crowded than usual. But if you step off the main central path and walk along the edges it becomes quite peaceful and you can appreciate the splendour. It appears in excellent condition, but that is because very little is original. The temples themselves are mainly modern facsimiles, but I don't think this is an issue. The interiors are a riot of red and gold.There is a reasonable amount of information in English and other languages, but unless you are a scholar of Confucius it may be opaque as it seems to focus on the process of the exams and reference's scholars and mandarins, who would be unfamiliar to the lay person. There are a number of statues of important personalities. I'd be interested in more information about how long the exams took as they seemed to settle in overnight.Well worth a visit in my opinion."
Love,Temple Of Literature,4,"This place took us by surprise. We walked in out of the noise of on-stop Hanoi into a serene set of gardens, interesting architecture and even more interesting history. There's a lot to take in and even with our excellent guide, we didn't really manage to spend the time it justified. So many interesting facts about how students learnt and were judged - hard to do justice to so many years of history but well worth the visit."
Naomi B,Temple Of Literature,4,"Beautiful buildings and gardens, celebrating the history of learning here. A tranquil spot though buzzing with visitors in the heart of Hanoi, though a little out of the Old Quarter. Approximately 70,000VND per person to visit. Plenty of cafes and souvenir shopping available around the area."
Gwendal L,Temple Of Literature,4,"Skip the audio guide (which is more expensive than the input).The site is superb, there are explanatory signs in French. However the audio guide is to be avoided, text read by teenagers who do not master reading, no insightful info, many mistakes"
RIchard035,Temple Of Literature,4,"The Temple of Literature is a monument to Confucius and Vietnam's first university. It is a vast site situated in central Hanoi. There is a small charge that can only be paid by cash. The temple is a series of courtyards each with pavilions, halls and statues. There is plenty of information on the history of the university, how the exam system worked and the monarch's role in assessing student. There is a small cafe near to one of the courtyards."
World best advisor ...!,Temple Of Literature,4,interesting architecture and history ... like a small city. to be visited absolutely. avoid pick hours too. don't forget to touch the birds at the temple for good luck!
Ilaria S,Temple Of Literature,4,"An important historical and cultural site, it is a very suggestive and heartfelt place. We visited it on a Sunday and it was full of students praying for an exam to take or thanking them for an achievement. It can be accessed through three doors: the central one is for students only; the side ones (talent and goodness) are for visitors. There is a large open space surrounded by greenery and indoor areas with statues of Confucius and his leading disciples to whom to bring vows.Within the site there are also areas for university classes. The right to study for all was an achievement and is considered a great gift for the Vietnamese population."
T L,Temple Of Literature,4,"Had an enjoyable time visiting the site of the first university of Vietnam.  It was a beautiful day for a stroll with interesting displays of the history.  Worth a visit.  It takes about an hour.  The cost is 70,000 per adult."
houndy11,Temple Of Literature,4,So this place is where all their students come to take photo and visit. But only the temple is still standing. A rather smallish site and can be done in 30mins. Best with a guide for explanation.
Teresa Mateos,Temple Of Literature,4,"Consciously crash that idyllic place, in a tidal wave of chaos.Incredibly beautiful in its peaceful, calm and calm stillness that absolutely transports the spirit."
Rehan B,Temple Of Literature,4,It's not too far from the Old Quarter and you should not miss. It takes about 1 hour strolling around. It's lovely to learn about this very first university of Vietnam!
Catriona Boston,Temple Of Literature,4,"asada dkjqwoi kdjasldjqoi dkjasdjqio asdkjapoq aslkdqop sdakdjqwkejoid adjqio dsjakldjqwio djkioq djaskldjqwio djioqw akdjaskldjqwio dkjasd qwadaWe strolled through the beautiful gardens and admired the ancient architecture. we appreciated the rich history, but it felt a bit touristy at times. Still, a lovely place to reflect and enjoy some quiet moments amidst the chaos."
Only G,Temple Of Literature,4,It is vietnam's first university dated back to 1070. It is a peaceful place but I didn't find it interesting in terms  of the architecture.But there is a story about the students that were taught there.
BTS1972,Temple Of Literature,4,This tempel complex in the center of Hanoi is quite unique. It is a mixture of tempel and school. Very interesting to see and a must in every sightseeing tour in Hanoi.
Frannie Dig,Temple Of Literature,4,We were mesmerized by the centuries of history in this peaceful sanctuary. The ancient courtyards and gardens provided a perfect escape from Hanoi's bustle. Watching other couples in their traditional ao dai taking photos made our visit even more special.
Stella,Temple Of Literature,4,"The Temple of Literature is the first university in Vietnam. This place bears the unique architectural imprint of the ancient Vietnamese, every detail has a special meaning. I am very excited"
Ben King,Temple Of Literature,4,"The temple of literature is simply stunning. It’s a special place where Hanois most intelligent students would be rewarded for their hard work. The architecture is awesome and let’s not forget the turtles! For context, the turtle is one of 4 animals that are central to Vietnams history and culture (along with the dragon, phoenix, and unicorn). Around the temple, there are dozens of turtle statues with plaques on their shells, inscribed with some of Vietnams brightest student from centuries ago. You feel like you’ve stepped back in time"
Tojo E,Temple Of Literature,4,"This is an interesting stop for travellers in Hanoi but equally important to either get a guide or an audio guide or/and do some research when you come here for a better understanding and perspective of what you will see here.  Otherwise, it would be difficult to grasp the overall context, by reading some of the instructions alone here.  Probably, couple of hours may be planned here for those who try to understand the history and culture deeper.   There did not seem to be a lot otherwise to see physically as such."
Katherine,Temple Of Literature,4,"We visited the Temple of Literature, Vietnam's first national university. It was built in the 11th century and dedicated to Confucius. There are quiet ponds and courtyards as well as displays. Allow an hour or so to see and immerse yourself in it's history."
Coyote-Travelerz,Temple Of Literature,4,"A formidable complex, the temple offers an interesting look at Vietnamese history in a serene environment. Of the gardens and buildings, the stone stele are very impressive and worth some extra time to view."
ilp3,Temple Of Literature,4,Must do in Hanoi. Beautiful temple in the middle of a beautiful garden a haven of peace in the middle of a very lively city
Zurdar,Temple Of Literature,4,"This place is informative and nice, but not a must do for sure. Touristy but not overwhelming with crowds today. Ladies selling fans at exit …"
Aditya M,Temple Of Literature,4,"When entering the temple of literature you need to buy tickets for admission. You also have an option of getting an audio guide while touring the area. However be wary of vendors trying to sell you items on your way to the admission counter. These street vendors are very persistent. I spent about 30-45 mins walking and exploring the area. The place is really huge with multiple sections and you can also see locals praying as well. I also got a calligraphy done inside the temple of literature. You get to choose from a list of word to be written and you get it in a scroll. It costs about 100,000 VND. Please be sure to carry a hat and a fan while you’re there."
Game V,Temple Of Literature,4,"Van Mieu or Temple of Literature is the oldest and perhaps most beautiful building in Hanoi. The oldest part dates from 1054, modeled on the Confusius temple in his birthplace. For centuries it was an academy or university for mandarins. The temple complex consists of five courtyards, some of which have beautiful gardens, others large ponds. Each courtyard is separated by walls and ornate gates. A central path divides the complex into two symmetrical halves. Under canopies you will find a number of stelae with the names of the graduates. They are carried by turtles. The last courtyard has a smaller building on the left and right with the traditional drum and bronze bell."
Mariah K,Temple Of Literature,4,"We spent maybe 45 minutes strolling through the temple. The architecture is nice, and it's worth your time to check out if you're already in Hanoi. I wore long pants and made sure my shoulders were covered before going, but I saw other tourists in tank tops and shorts who had no problem entering."
Marc B,Temple Of Literature,4,"The grounds are pretty so it's worth a quick walk through but don't bother with the audio guide. I got bored and stopped using it after about 10 minutes. If you are short on time, I wouldn't say it is a must see."
Fanny,Temple Of Literature,4,Very beautiful place which commands respect. Temple frequented by school children who come to celebrate their graduation.
LolaGo1,Temple Of Literature,4,"It is a big area with ancient gates, temples, Carvings on big stones, pools with green water, statues, etc.  My favorite exhibit here is the big Peacock Statue (gold plated) located inside the temple. There are clean toilet facilities here as well. Took some pictures to commemorate my visit of this very old univerisity."
RoverP,Temple Of Literature,4,An ancient site well maintained with with a small temple dedicated to Confucius being the highlight.  It was very busy on the day we were there.  All very attractive but would have been more enjoyable if it had been a lot less busy.
Adventurer746013,Temple Of Literature,4,Beautiful spot and the history is important to understand the Vietnamese culture and focus on education. I did not realize how much was restoration.
Alessandro S,Temple Of Literature,4,"The Temple of Literature is a huge Confucian complex built in 1070 that was built in 1070 by Emperor Ly Thanh Tong. The complex was the site of the first University of Vietnam (1076). Originally it was reserved for the children of noble families, then starting from 1442 the university became the place where students of all social classes, coming from every part of the country, went to learn the principles of Confucianism, as well as the classics of literature and poetry.Starting from 1884, at the behest of Emperor Le Thanh Tong, the names and relative dates of birth of the best students were carved on stone steles and exhibited to the public.The complex is characterized by the Khue Van Pavilion, dating back to 1802, and an artificial basin called the ""Well of Divine Clarity""."
Angeles Echevarria,Temple Of Literature,4,"Where the elites of the kingdom studied, all those called to be leaders of the governments of VietnamThere is a figure of Confucius that is veneratedThere are gardensAnd two men who write in Chinese the word you choose from a notebook they give you. The words are related to Confucianism"
Martins. Leandro,Temple Of Literature,4,"Great tour for an afternoon, you get to know a little about the city's ancient history and culture. It's a great place to go and enjoy"
Mark D,Temple Of Literature,4,"We visited using a hop on hop off tour bus. There are two sites at this popular location. The temple itself and a small lake with cultural activities across the very busy road. Entrance to the temple was approx $3 and the lake area was free. Both sites were educational and informative.Heavy traffic around these sites was reduced to a crawl, so plan extra time in your day to get to or leave the site.Incidentally, if you intend using a hop on hop off bus, Hanoi City Tour stopped travelling to its stop at this site, leaving  angry customers behind. City Sightseeing Tour buses picked up its customers - no matter the traffic conditions."
BrakiWorldTraveler,Temple Of Literature,4,"Temple of Literature is set in the center of the capital. It dates back to 11 century when it was built as the first Vietnam University. Today, it's still the place where student celebrate their graduation.Over the centuries a Confucian Temple was built along with living barracks at the end of premises. Beautiful landscaped gardens in between pavilions and Temples.Small entry fee to enter and you need around half an hour."
Shannon,Temple Of Literature,4,The temple compound is quite large but the pavilion and temple structures are relatively small. All you need is 15 minutes to cover the site thoroughly.
Shruti Pramod Reddy,Temple Of Literature,4,"Visited here on the afternoon of 22-Dec, 2023 and saw several local students in their special ware also offering prayers. Saw the Vietnamese unicorn, phoenix perched on the back of the Vietnamese turtle and also the statues of the 3 kings who encouraged academics with their contributions."
andrea2359,Temple Of Literature,4,"Interesting place. There is an exhibition on the timeline of dynasties in Vietnam, stelaes and areas of worship. You could do this self-guided. Saw many graduating students and girls in the traditional ao dai here taking photos."
Leatherlion,Temple Of Literature,4,"Perhaps it is the most important temple in the city, certainly the most famous. When we went there were classes and classes of students who had just graduated who came to be rewarded and to receive their diplomas. Beautiful, young and happy. And the temple also lived a new life."
Marc-Petra,Temple Of Literature,4,Very beautiful temple in Hanoi. Very nicely preserved. Well maintained. Truly a must see when you are in Hanoi.
Sophie G 🏖🧚🏻‍♀️☀️🌴,Temple Of Literature,4,"Magnificent temple!! A little calm in this bustling city which is teeming with people, scooters and cars in every direction!! Here we feel peaceful. The building dates from the 19th century and is well preserved! The visit does not last very long, allow 45 minutes and entry is 30,000 dong. (a little more than €1, depending on the course. At the moment, €1 = 250,000 dong)I advise you when leaving to stop at a small café that makes delicious fresh fruit juices. (Shanti coffee)"
Wikumj,Temple Of Literature,4,"This is a peaceful manicured garden in the middle of the city and then some courtyards surrounded by small exhibitions. It doesn't take long to walk through. The exhibitions cover the history of the place, where student examinations were held and it is interesting to learn about that. You can also learn in general about the history of Hanoi city, and there are also some shrines dedicated to key rulers of the city. It is nothing groundbreaking and not truly essential, but worth a stop if you are in Hanoi for more than a couple of days."
HMKaren,Temple Of Literature,4,"Beautiful and peaceful! The oldest university in Vietnam, right in the middle of the city and easy to get to. The architecture was great. Lovely pools and plenty of greenery. Give yourself 45 minutes and enjoy. We were there in the middle of the afternoon, so there were a lot of people---it might have been less busy earlier, but it was not over crowded. There are nice shrines and some neat historical stuff to see. Worth a stop."
GoPlaces51924752933,Temple Of Literature,4,"Peaceful place with steele, tablets of stone, commemorating successful students in national exams to select government officials for 500 years.Interesting bonsai trees with miniature figures. Old temples."
vinod singh,Temple Of Literature,4,The cultural heritage showing the education practices of Vietnamese scholars. One of the oldest and most credentialed University of its time.
Loud1Canberra,Temple Of Literature,4,A lovely setting for Vietnam's oldest university. Wanderinf throgh the lovely gardens is peaceful - particularly as once outside the crazy traffic is buzzing continuously. The temple and its history is worth learning about. We were amazed that people tossed coins and some smaller notes onto the roof!
Shakira Godfrey,Temple Of Literature,4,"This temple is in the heart of Hanoi, and is really a telling for the city. Beautiful greenery and flowers in bloom, was nice to have a stroll. (Also got to see lots of fish) We spoke to some locals who explained to us how university students come and pray for good grades here. There’s also a small market in the main area next to the museum, where you can buy souvenirs."
MizuhoK,Temple Of Literature,4,"This is one of the symbolic places to represent Vietnam. It tells how the country is influenced by Chinese. Many turtle stone statues represent government officials who passed imperial exams and each turtle is different to other. It’s fun to look and enjoy each difference.It’s also a nice place as a park to walk around.We visited Ho chi min memorial and Chùa Một Cột, one pillar pagoda after here."
cramac,Temple Of Literature,4,The place is relatively small but it is certainly the best cultural attention I have seen in Hanoi. Inside there are pleasant oases of peace. The story is also interesting.
Paulo N,Temple Of Literature,4,You need a guide to explain the interesting details of the place. There are several details to note.
Tippy,Temple Of Literature,4,"We arrived at 10am and not so many people there by 11.30 when we left heaving with people.  The audio guide was comprehensive and worth the small fee. Beautiful grounds  with magnificent old trees, bonsai and regular and very tranquil considering bustling traffic all around it."
Rupan2016,Temple Of Literature,4,Pleasant place to visit. Beautiful temple garden and interiors . Students visit for good grades in exams
OTOLI,Temple Of Literature,4,"It appears to have been both a Confucius Temple and a testing center for the imperial examinations. This clearly shows that Vietnam, like the Korean Peninsula, was heavily influenced by Chinese culture."
nancy921,Temple Of Literature,4,"The Temple of Confucius, with its thousand-year history, was built in the 1070s to commemorate Confucius and his four major disciples."
bisonbison,Temple Of Literature,4,The one star missing is for the TERRIBLE audio guide. Extremely boring and useless. Do yourself a favor and just go enjoy the scenery and wonderful temporary exhibits without being encumbered by a dumb headset.
Soko37,Temple Of Literature,4,"This was our main focus for Hanoi sightseeing. As coincidence, this day, there were few schools with many kids visiting temple. Normally it is oasis of silence and peace. This time it was huge people traffic, speakers shouting some intro from invited people.  Kids definitely no attention. Otherwise really nice place, old architecture, decoration, green park in downtown and tons of history. Number one in the city. Enjoy the history influenced by Chinese many centuries back"
Craig R,Temple Of Literature,4,"There is a fee to enter, and they offer a headset audio guide, I recommend you get the audio guide. The guide is very informative, and you change tutorial channels according to the numbers on the map. It explains the temple very well as you walk through the area. A very nice well-kept area well worth a look."
Recoba53,Temple Of Literature,4,It was the first thing I visited in Vietnam and I was immediately pleasantly impressed by both the history and the architecture.
Acacia,Temple Of Literature,4,"that is nice place for learning more about culture and history of Vietnam.It is nice for walking there.So many young Vietnamese students visiting there and thet are so happy to meet us. However, it maybe too crowed at weekend"
S Sewpersad,Temple Of Literature,4,Visited the Temple of Literature and University as part of the Hanoi city tour. Found it interesting that the culture was preserved for the next generation. Has a Chinese feel where they follow the teachings of Confucious. Going through the 5 courtyards was interesting. A must visit if culture and traditions interests you. It is better if you visit with a guide.
Nashes_5,Temple Of Literature,4,"Popular spot for locals, especially students and those graduating. That alone is lovely to see but to know it was deliberately buried to be preserved during the war shows how much literature and studying is held in high esteem here. Ancient graves of philosophers and doctors line the walls. It's a bit grubby and there are many opportunities to buy touristy things, scrolls depicting academic success for instance, but they are hand painted on the spot and rather lovely.  It's not crisp and organised but interesting to see locals pay homage to Confucius and we enjoyed it. Just DONT get the Tuk-Tuks outside - they were 5 times what we paid elsewhere."
KTP310,Temple Of Literature,4,We really enjoyed strolling through the many and varied courtyards that make up the Temple of Literature. It is so spacious and felt like an oasis in the midst of the bustling city. There is a nice cafe tucked away within the grounds and we also purchased a lovely calligraphy painting made to order.
Steve Buckley,Temple Of Literature,4,"My wife and myself are currently holidaying in Hanoi and earlier today we went to see one of the best known local attraction - the Temple of Literature & National University.It is certainly a popular site with many visiting school groups. Whilst I can see the attraction of visiting the site of Vietnam’s first University, there is not a great deal of interest to hold one’s interest for long!"
fidoshtabassum,Temple Of Literature,4,"Nice place to visit on your trip to Hanoi, but you should have a local tour guide to tell you why - what.... about this temple or university. Without tour guides, you can take beautiful photos"
SingaporeJD,Temple Of Literature,4,Excellently maintained Temple University for Confucius teachings. Awesome banyan tree in the main gardens. Made up of 3 distinct courtyards it honours the scholars who studied Confucius teachings and are recorded as successful. Statues of Confucius adorn the final courtyard with several of his family looking down on him. A golden turtle is also seen in the finalSanctum.
Fitzroytraveller,Temple Of Literature,4,"We visited the temple of literature about 20 years ago. What’s new? Not much in the old university dating to the 10th century. They now have a decent audio guide to purchase with the ticket . Some areas now closed off.  It is worth a visit, a fascinating part of Vietnamese historyWhile we were visiting a group of students were graduating. Good to see the historic place still used to promote learning. Was fun to see"
RitaE,Temple Of Literature,4,We were there with a wonderful guide who explained the entire history of this compound.  It really made the understanding clear.   Beautiful place and very important part of Hanoi history
G2Kpauly,Temple Of Literature,4,I had a look around this place today and it was ok.  I got some alright photos and there's abit of information to read about the history.
Desfrites,Temple Of Literature,4,"A lovely estate with a great tour to enjoy. It's beautiful, culturally rich, and steeped in history and typical culture. The tour is well-conducted. Highly recommended."
Stuart B,Temple Of Literature,4,"Interesting part of Hanoi history.  We had a tour guide, so we were told the full story of how it was built and by who in four stages. Along with the education history of Vietnam."
Lynn Lynn Peh,Temple Of Literature,4,Take a stroll at the Temple of Literature. You will pass by a bridge and you can take pictures there. It is a historical place to visit.
espartaco13,Temple Of Literature,4,"A must-see, we visited it both day and night; the building is beautiful at night, and its history is important."
myriam31320,Temple Of Literature,4,"An ancient building dedicated to Confucius, the temple is composed of five interconnected courtyards that should not be missed. It is best to be accompanied by a guide/interpreter to understand the purpose of the different courtyards."
Louie Mccoy,Temple Of Literature,4,"Another really beautiful historic area in Hanoi. We enjoyed simply wandering around there, it had been very calming as well as the Vietnamese architecture is stunning."
Darrin,Temple Of Literature,4,"Be warned that there is an entry fee for this attraction, though it is worthwhile. You can spend a number of hours leisurely exploring the temples and gardens spread throughout the considerable grounds or just soak in the restful and relaxing atmosphere of this particular oasis of tranquility and serenity, focused on understanding and learning, situated directly in the center of the bustling city. You will discover places for refreshments and coffee on the premises. An audio guide might be rented for a tiny fee in the entry."
JazzyYazzy,Temple Of Literature,4,"A series of pretty, shaded, flower-filled squares; this place is best visited with a guide or a good written guidebook. It's full of history and features magnificent memorial stones."
skyisblu,Temple Of Literature,4,"This complex is a breath of fresh air in Hanoi - inside its walls, not only will you experience the overwhelming history of the place, but also respite from the hustle and bustle of the city around you. Through several courtyards, boasting lakes and stone structures, you will learn about the temple itself, which dedicated to the teaching on Confucius.This is also the site of the first university of Vietnam, the students and disciples here learned the ways of being a gentleman and living a well-respected life. They wrote poems and essays, and were tested - the most prominent receiving their doctorate and having their names inscribed on large stellae. Presented on the backs of a turtle, there are 42 stellae on site, dating as far back as the 1100s, and all the way up to the 1700s, when the last tests of this temple were conducted.Inside one of the last courtyards, there is a large souvenir shop which also offers snacks and drinks for sale, and there are washrooms available on the grounds as well. There seems to be times when there are live music performances, but I did not see a schedule posted regarding showtimes. A curious observation - watching people tossing coins onto the curved roof tiles from the second story of the main temple building. It's like a mad game of Vietnamese Plinko, and I'm not sure of the significance. Best advice I can give for a great visit? Splurge on the audio-tour, but you only need ONE for 2 people - just remember to bring your headphones with you, as you can plug 2 sets into one base!"
omega132857,Temple Of Literature,4,"This was only a short ride in our guides car,from our hotel. What a peacefull place theTemple of Literature & National University is. It is like you have been transported to the countryside. There is plenty to see, and some good photos to be had. You can have a headset for information, but our guide Khan was very knowledgeable, and so we had a great afternoon learning all about Temple of Literature & National University. It is definitely worth a visit."
Neil Explores,Temple Of Literature,4,"Our guide brought us here to learn of the culture and the footsteps of historical Vietnam and how it has become what it is now. I love how the trees survived together with the age-old buildings. One will immediately feel at peace. ""Is this a school or is this a temple?"" I thought to myself."
Liarmoon,Temple Of Literature,4,One of the city's best cultural attractions.
Wendy R,Temple Of Literature,4,"Loved this insight into old Vietnam. We had an amazing guide, Duy, who talked us through all the symbolism and helped me understand the Vietnamese of today, through their past"
ruggero52,Temple Of Literature,4,"It's a truly wonderful experience to be accompanied by a guide who narrates the history (the stories) and ancient traditions associated with this place and the people who have frequented it for centuries. Gardens, statues, plaques, bells, covered spaces—everything harks back to the past and the culture that are at the root of today's Vietnam."
to talk,Temple Of Literature,4,Hanoi's largest temple has celebrated education and the teachings of Confucius since its founding in 1073. It was Vietnam's first university and is now one of Hanoi's most visited monuments. Our guide explained everything well; it was an interesting and great visit.
Astrid L,Temple Of Literature,4,A peaceful oasis in the city.
cloe888,Temple Of Literature,4,"Perhaps due to the effects of COVID-19, or because it was early in the morning, there were very few tourists."
Audrey Juju F,Temple Of Literature,4,A temple not to be missed during your visit to Hanoi. Beautifully maintained courtyards and an unmissable calligraphy workshop.
Justnits,Temple Of Literature,4,"This is a temple dedicated to Confucius, his disciples and to knowledge. It was also the oldest and most important university of Vietnam from 1076 to 1779. Today it is a venerated place which is visited by students and their families before or after an important examination. The place is huge and consists of five courtyards, each accessed through ceremonial gates. The innermost courtyards have temples dedicated to Confucius and to various monarchs of Vietnam. There are also steles which list down names snd details of hundreds of students who took the imperial examinations. Inspite of the crowds the place has an atmosphere of tranquillity.Once you have finishes your visit, you can also step into the small Ho Van cultural village, located opposite; or step into one of the cafes for a bite and a bit of caffeine. We tried the Ha Noi Cafe and it was quite decent."
NikiG1948,Temple Of Literature,4,Beautiful serene gardens and multiple buildings. Make sure you follow the arrows as there are additional buildings in the back. The Thai Chi practitioners in the adjoining park are a lovely local bonus.
Pwncjn1,Temple Of Literature,4,"Definitely worth a visit when in Hanoi, lots of info on Confuscious and his teachings, very informative and good for students to visit."
Liz H,Temple Of Literature,4,"Visited this as part of our tour of Hanoi.  Very interesting and were lucky to be the first visitors that morning, so quite quiet. Beautiful architecture.  Good insight into history of Vietnam."
TMOH8,Temple Of Literature,4,"We found this place surprisingly interesting. At the end of a four week SE Asia trip we'd pretty much 'templed out', and so a visit to the Temple of Literature hardly warmed the cockles of our heart.Well, we got it wrong. It's thousand year history as the first Vietnamese university was actually fascinating and I found some of the architectural details impressive.I'd recommend a visit here."
ssterling1967@gmail.com,Temple Of Literature,4,"Young woman selling t shirts pulled a 200,000 dong bill from my wallet and returned a 20,000 when I tried to stop her. Basically stole. Another switched the cards I chose and replaced with smaller cheaper cards. Walk away. Buy nothing from them. Deceptively good looking but very dishonest. “Please help me” they say and swarm you till YOU will be the one who needs help."
walterz223,Temple Of Literature,4,"Unfortunately, education doesn't seem to be a priority in Vietnam these days, but I could be wrong. I haven't seen the same number of children graduating from primary, middle, and high schools as in the Philippines; it's probably due to budget constraints for families."
Michael W,Temple Of Literature,4,"These were the prettiest gardens we saw in Ha Noi. In addition, the temple was in very good shape and interesting. Well worth a visit (when one can find the entrance, although that was not made easy by our rickshaw driver dropping us off some distance away - make sure you’re taken right to the door as it’s a long way round the perimeter)."
Denis R,Temple Of Literature,4,"It is always fascinating to see how Confucianism shaped the minds of the Chinese and the major peoples under their influence: Koreans, Indochinese, Japanese, and others. This important center of thought is a clear testament to that."
maureenlogan,Temple Of Literature,4,"Lovely area with lots of interesting features, huge drum and  bell and lovely sculptures. We went during Tek very busy as singing competitions going on but still very interesting."
ValMacCalgary,Temple Of Literature,4,Interesting to see the evolution of the university over the years. Go with a guide to get the history. I loved seeing students getting their grad photos taken there.
MMYK,Temple Of Literature,4,"While Confucius is undoubtedly the founder of Confucianism and a great thinker, I was surprised to learn that he is still so revered in modern Vietnam. I was also surprised to see numerous artifacts related to the imperial examination system, which was once practiced in Vietnam, revealing a history deeply influenced by Chinese culture."
Coen V.,Temple Of Literature,4,"Naturally, we visited the Temple of Literature. The entrance fee is certainly worth it. However, I do recommend taking an audio tour, as the history of the temple is described in perfect English. It tells a complete story of how formation and education were shaped. It is also beautiful to see what is offered and how people pray. Very interesting and definitely recommended."
Luiz Ferreira,Temple Of Literature,4,"Amidst the frenetic pace of the streets near the Old Quarter, this place offers a bit of tranquility and history (over 1000 years!). The temple honors the Chinese philosopher Confucius and preserves the remains of what was a university for approximately 700 years, the first in Vietnam."
Dianne B,Temple Of Literature,4,We visited the University built in 1070 where the temple was dedicated to Confucius. Beautifully coloured  statues showing Confucius and his four best disciples.Desoite wars and other disasters the temple has survived and holds relics from many past dynasties. Well worth a visit. See also the One pillar Pagoda.
SHo_13,Temple Of Literature,4,Exploring the whole area makes it a worth while. Easily you can spent 1.5hours here. Glad that we came.
Jocely955,Temple Of Literature,4,"The complex consists of five courtyards where portals, altars, and the Well of Celestial Clarity, a tank with carp, are distributed. Of the 112 turtles, only 82 remain on pedestals; students often pass by before exams to pet their heads, as it is said to bring good luck. It is located near the Ho Chi Minh Mausoleum, accessible by taxi from anywhere in the city."
Or,Temple Of Literature,4,"A wonderful visit to the Temple of Literature, though it was incredibly crowded as we went during Tet (Chinese New Year). Despite the crowds, it's a place rich in history and beautiful. Don't forget to visit the park opposite as well."
Uri,Temple Of Literature,4,"A place that sanctifies education, a place where Hanoi's first university was founded and has been teaching and educating Vietnamese students for centuries."
Arnaud L,Temple Of Literature,4,The temple dedicated to Confucianism is a very popular tourist attraction in the capital.
YSFu,Temple Of Literature,4,"The Temple of Literature in Vietnam primarily enshrines Confucius, the revered sage. While it differs somewhat from traditional Chinese Confucian temples, they share a common origin."
Alan R,Temple Of Literature,4,"If your staying in the old quarter the temple of literature is worth a visit. You can combine it with a trip to the citadel and military museum and make a morning of it all. But by itself it is not worth a visit. It was very beautiful, but large crowds from locals make it a challenge to really enjoy the beauty."
Thomas W,Temple Of Literature,4,"A quiet and interesting place, filled with the impressive educational history of Vietnam.  Temples and stelas nicely preserved."
Kim Dong-sun,Temple Of Literature,4,"Since it was a traditional persimmon festival, we held events and sold food, so it felt like we did a lot of things. Also, there were events at the lake across the way, with singing and floating lotus flowers, so it was fun."
Catherine H,Temple Of Literature,4,This is a very beautiful park with five courtyards that correspond to the five elements and a very beautiful building dedicated to the deities; a very worthwhile visit.
Sanghoon S,Temple Of Literature,4,"I visited without high expectations, but contrary to my predictions, the well-maintained garden and pond were impressive. Just beyond the wall, it is chaotic with a mix of motorcycles and all kinds of cars, but this place is tranquil and offers quite a bit of food for deep thought. There was a description stating that it is Vietnam's first higher education institution, beautifully arranged around a shrine to Confucius. It is worth a visit."
Angel S,Temple Of Literature,4,"Despite the many years that have passed, we can still see the names of the institute's graduates engraved on the stones. The Temple of Confucius is very beautiful."
EmilitoSan85,Temple Of Literature,4,"It's one of the most visited places in Hanoi, and for good reason, as it's worth seeing the typical traditional Vietnamese architecture, accompanied by small pools filled with water lilies. However, I was disappointed by the interior, as I found it rather cold and lacking clear explanations of what was on display."
Four_days,Temple Of Literature,4,"Amidst the hustle and bustle of the city, this temple is quite pleasant and a delight to behold. It's even peaceful. The architecture is beautiful, the ornamentation lovely, and the roofs magnificent. Locals often come to have their portraits taken, creating a charming atmosphere. There's a lovely craft shop at the exit that shouldn't be missed."
Evgeny L,Temple Of Literature,4,"We were passing through Hanoi and chose this place over many others. We weren't disappointed. Beautiful, heartwarming, and interesting."
